UNITID,EFDELEV,XEFDETOT,EFDETOT,XEFDEEXC,EFDEEXC,XEFDESOM,EFDESOM,XEFDENON,EFDENON,XEFDEEX1,EFDEEX1,XEFDEEX2,EFDEEX2,XEFDEEX3,EFDEEX3,XEFDEEX4,EFDEEX4,XEFDEEX5,EFDEEX5 
100654, 1,"R",5977,"R",1869,"R",3890,"R",218,"R",1263,"R",606,"Z",0,"Z",0,"R",0
100654, 2,"R",5093,"R",1286,"R",3662,"R",145,"R",792,"R",494,"Z",0,"Z",0,"R",0
100654, 3,"R",5090,"R",1284,"R",3662,"R",144,"R",791,"R",493,"Z",0,"Z",0,"R",0
100654,11,"R",3,"R",2,"R",0,"R",1,"R",1,"R",1,"Z",0,"Z",0,"R",0
100654,12,"R",884,"R",583,"R",228,"R",73,"R",471,"R",112,"Z",0,"Z",0,"R",0
100663, 1,"R",22563,"R",6346,"R",8430,"R",7787,"R",2411,"R",2034,"R",0,"R",4,"R",1897
100663, 2,"R",13878,"R",2541,"R",7200,"R",4137,"R",305,"R",358,"R",0,"R",0,"R",1878
100663, 3,"R",13549,"R",2411,"R",7147,"R",3991,"R",206,"R",350,"R",0,"R",0,"R",1855
100663,11,"R",329,"R",130,"R",53,"R",146,"R",99,"R",8,"R",0,"R",0,"R",23
100663,12,"R",8685,"R",3805,"R",1230,"R",3650,"R",2106,"R",1676,"R",0,"R",4,"R",19
100690, 1,"R",775,"R",775,"A",,"A",,"R",393,"R",382,"Z",0,"Z",0,"R",0
100690, 2,"R",298,"R",298,"A",,"A",,"R",192,"R",106,"Z",0,"Z",0,"R",0
100690, 3,"R",298,"R",298,"A",,"A",,"R",192,"R",106,"Z",0,"Z",0,"R",0
100690,12,"R",477,"R",477,"A",,"A",,"R",201,"R",276,"Z",0,"Z",0,"R",0
100706, 1,"R",9999,"R",5033,"R",4577,"R",389,"R",4046,"R",916,"R",71,"Z",0,"R",0
100706, 2,"R",8027,"R",3576,"R",4300,"R",151,"R",2912,"R",604,"R",60,"Z",0,"R",0
100706, 3,"R",7825,"R",3416,"R",4284,"R",125,"R",2762,"R",601,"R",53,"Z",0,"R",0
100706,11,"R",202,"R",160,"R",16,"R",26,"R",150,"R",3,"R",7,"Z",0,"R",0
100706,12,"R",1972,"R",1457,"R",277,"R",238,"R",1134,"R",312,"R",11,"Z",0,"R",0
100724, 1,"R",4072,"R",1485,"R",2373,"R",214,"R",1200,"R",0,"R",285,"R",0,"R",0
100724, 2,"R",3614,"R",1219,"R",2223,"R",172,"R",953,"R",0,"R",266,"R",0,"R",0
100724, 3,"R",3603,"R",1208,"R",2223,"R",172,"R",942,"R",0,"R",266,"R",0,"R",0
100724,11,"R",11,"R",11,"R",0,"R",0,"R",11,"R",0,"R",0,"R",0,"R",0
100724,12,"R",458,"R",266,"R",150,"R",42,"R",247,"R",0,"R",19,"R",0,"R",0
100751, 1,"R",37840,"R",7517,"R",26617,"R",3706,"R",4789,"R",2589,"R",69,"R",70,"R",0
100751, 2,"R",31670,"R",5010,"R",24765,"R",1895,"R",3599,"R",1356,"R",28,"R",27,"R",0
100751, 3,"R",30610,"R",4027,"R",24726,"R",1857,"R",2739,"R",1236,"R",27,"R",25,"R",0
100751,11,"R",1060,"R",983,"R",39,"R",38,"R",860,"R",120,"R",1,"R",2,"R",0
100751,12,"R",6170,"R",2507,"R",1852,"R",1811,"R",1190,"R",1233,"R",41,"R",43,"R",0
100760, 1,"R",1546,"R",1149,"R",128,"R",269,"R",1124,"R",25,"R",0,"R",0,"R",0
100760, 2,"R",1546,"R",1149,"R",128,"R",269,"R",1124,"R",25,"R",0,"R",0,"R",0
100760, 3,"R",994,"R",761,"R",88,"R",145,"R",736,"R",25,"R",0,"R",0,"R",0
100760,11,"R",552,"R",388,"R",40,"R",124,"R",388,"R",0,"R",0,"R",0,"R",0
100812, 1,"R",2867,"R",1722,"R",938,"R",207,"R",1614,"R",108,"R",0,"R",0,"R",0
100812, 2,"R",2688,"R",1545,"R",938,"R",205,"R",1464,"R",81,"R",0,"R",0,"R",0
100812, 3,"R",2629,"R",1491,"R",938,"R",200,"R",1413,"R",78,"R",0,"R",0,"R",0
100812,11,"R",59,"R",54,"R",0,"R",5,"R",51,"R",3,"R",0,"R",0,"R",0
100812,12,"R",179,"R",177,"R",0,"R",2,"R",150,"R",27,"R",0,"R",0,"R",0
100830, 1,"R",5212,"R",881,"R",2237,"R",2094,"R",775,"R",51,"R",0,"R",9,"R",46
100830, 2,"R",4375,"R",480,"R",1996,"R",1899,"R",446,"R",26,"R",0,"R",7,"R",1
100830, 3,"R",4301,"R",458,"R",1987,"R",1856,"R",429,"R",21,"R",0,"R",7,"R",1
100830,11,"R",74,"R",22,"R",9,"R",43,"R",17,"R",5,"R",0,"R",0,"R",0
100830,12,"R",837,"R",401,"R",241,"R",195,"R",329,"R",25,"R",0,"R",2,"R",45
100858, 1,"R",30737,"R",2210,"R",8320,"R",20207,"R",895,"R",1272,"R",1,"R",42,"R",0
100858, 2,"R",24505,"R",551,"R",7812,"R",16142,"R",295,"R",251,"Z",0,"R",5,"R",0
100858, 3,"R",24368,"R",551,"R",7783,"R",16034,"R",295,"R",251,"Z",0,"R",5,"R",0
100858,11,"R",137,"Z",0,"R",29,"R",108,"A",,"A",,"A",,"A",,"A",
100858,12,"R",6232,"R",1659,"R",508,"R",4065,"R",600,"R",1021,"R",1,"R",37,"R",0
100937, 1,"R",1129,"R",3,"R",374,"R",752,"R",1,"R",2,"Z",0,"Z",0,"R",0
100937, 2,"R",1129,"R",3,"R",374,"R",752,"R",1,"R",2,"Z",0,"Z",0,"R",0
100937, 3,"R",1129,"R",3,"R",374,"R",752,"R",1,"R",2,"Z",0,"Z",0,"R",0
101028, 1,"R",1399,"R",451,"R",629,"R",319,"R",332,"R",119,"R",0,"R",0,"R",0
101028, 2,"R",1399,"R",451,"R",629,"R",319,"R",332,"R",119,"R",0,"R",0,"R",0
101028, 3,"R",1183,"R",418,"R",566,"R",199,"R",301,"R",117,"R",0,"R",0,"R",0
101028,11,"R",216,"R",33,"R",63,"R",120,"R",31,"R",2,"R",0,"R",0,"R",0
101116, 1,"R",349,"R",149,"R",44,"R",156,"R",144,"R",5,"Z",0,"Z",0,"R",0
101116, 2,"R",289,"R",98,"R",44,"R",147,"R",95,"R",3,"Z",0,"Z",0,"R",0
101116, 3,"R",289,"R",98,"R",44,"R",147,"R",95,"R",3,"Z",0,"Z",0,"R",0
101116,12,"R",60,"R",51,"R",0,"R",9,"R",49,"R",2,"Z",0,"Z",0,"R",0
101143, 1,"R",1808,"R",602,"R",640,"R",566,"R",590,"R",11,"R",1,"Z",0,"R",0
101143, 2,"R",1808,"R",602,"R",640,"R",566,"R",590,"R",11,"R",1,"Z",0,"R",0
101143, 3,"R",1304,"R",364,"R",571,"R",369,"R",353,"R",10,"R",1,"Z",0,"R",0
101143,11,"R",504,"R",238,"R",69,"R",197,"R",237,"R",1,"Z",0,"Z",0,"R",0
101161, 1,"R",6653,"R",1251,"R",2125,"R",3277,"R",1217,"R",33,"R",1,"Z",0,"R",0
101161, 2,"R",6653,"R",1251,"R",2125,"R",3277,"R",1217,"R",33,"R",1,"Z",0,"R",0
101161, 3,"R",4680,"R",1080,"R",2085,"R",1515,"R",1048,"R",31,"R",1,"Z",0,"R",0
101161,11,"R",1973,"R",171,"R",40,"R",1762,"R",169,"R",2,"Z",0,"Z",0,"R",0
101189, 1,"R",2961,"R",1284,"R",426,"R",1251,"R",1006,"R",277,"Z",0,"R",1,"R",0
101189, 2,"R",2098,"R",710,"R",403,"R",985,"R",601,"R",109,"Z",0,"Z",0,"R",0
101189, 3,"R",1834,"R",692,"R",400,"R",742,"R",583,"R",109,"Z",0,"Z",0,"R",0
101189,11,"R",264,"R",18,"R",3,"R",243,"R",18,"Z",0,"Z",0,"Z",0,"R",0
101189,12,"R",863,"R",574,"R",23,"R",266,"R",405,"R",168,"Z",0,"R",1,"R",0
101240, 1,"R",3993,"R",1439,"R",1390,"R",1164,"R",1396,"R",42,"R",1,"R",0,"R",0
101240, 2,"R",3993,"R",1439,"R",1390,"R",1164,"R",1396,"R",42,"R",1,"R",0,"R",0
101240, 3,"R",3496,"R",1198,"R",1340,"R",958,"R",1156,"R",41,"R",1,"R",0,"R",0
101240,11,"R",497,"R",241,"R",50,"R",206,"R",240,"R",1,"R",0,"R",0,"R",0
101277, 1,"R",86,"A",,"A",,"R",86,"A",,"A",,"A",,"A",,"A",
101277, 2,"R",86,"A",,"A",,"R",86,"A",,"A",,"A",,"A",,"A",
101277, 3,"C",86,"A",,"A",,"C",86,"A",,"A",,"A",,"A",,"A",
101286, 1,"R",3681,"R",802,"R",1077,"R",1802,"R",761,"R",41,"Z",0,"Z",0,"R",0
101286, 2,"R",3681,"R",802,"R",1077,"R",1802,"R",761,"R",41,"Z",0,"Z",0,"R",0
101286, 3,"R",2991,"R",651,"R",1016,"R",1324,"R",611,"R",40,"Z",0,"Z",0,"R",0
101286,11,"R",690,"R",151,"R",61,"R",478,"R",150,"R",1,"Z",0,"Z",0,"R",0
101295, 1,"R",4763,"R",728,"R",1929,"R",2106,"R",719,"R",9,"R",0,"R",0,"R",0
101295, 2,"R",4763,"R",728,"R",1929,"R",2106,"R",719,"R",9,"R",0,"R",0,"R",0
101295, 3,"R",4211,"R",662,"R",1804,"R",1745,"R",653,"R",9,"R",0,"R",0,"R",0
101295,11,"R",552,"R",66,"R",125,"R",361,"R",66,"R",0,"R",0,"R",0,"R",0
101301, 1,"R",1316,"R",448,"R",338,"R",530,"R",444,"R",4,"R",0,"R",0,"R",0
101301, 2,"R",1316,"R",448,"R",338,"R",530,"R",444,"R",4,"R",0,"R",0,"R",0
101301, 3,"R",916,"R",283,"R",297,"R",336,"R",280,"R",3,"R",0,"R",0,"R",0
101301,11,"R",400,"R",165,"R",41,"R",194,"R",164,"R",1,"R",0,"R",0,"R",0
101365, 1,"R",619,"R",228,"R",135,"R",256,"R",210,"R",18,"R",0,"R",0,"R",0
101365, 2,"R",612,"R",221,"R",135,"R",256,"R",203,"R",18,"Z",0,"Z",0,"R",0
101365, 3,"R",612,"R",221,"R",135,"R",256,"R",203,"R",18,"Z",0,"Z",0,"R",0
101365,12,"R",7,"R",7,"R",0,"R",0,"R",7,"R",0,"R",0,"R",0,"R",0
101435, 1,"R",920,"R",0,"R",152,"R",768,"A",,"A",,"A",,"A",,"A",
101435, 2,"R",920,"R",0,"R",152,"R",768,"A",,"A",,"A",,"A",,"A",
101435, 3,"R",917,"R",0,"R",152,"R",765,"A",,"A",,"A",,"A",,"A",
101435,11,"R",3,"R",0,"R",0,"R",3,"A",,"A",,"A",,"A",,"A",
101453, 1,"R",111,"R",83,"R",5,"R",23,"R",20,"R",60,"R",0,"R",3,"R",0
101453, 2,"R",71,"R",48,"R",5,"R",18,"R",10,"R",36,"R",0,"R",2,"R",0
101453, 3,"R",70,"R",47,"R",5,"R",18,"R",10,"R",35,"R",0,"R",2,"R",0
101453,11,"R",1,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0
101453,12,"R",40,"R",35,"R",0,"R",5,"R",10,"R",24,"R",0,"R",1,"R",0
101462, 1,"R",825,"R",194,"R",314,"R",317,"R",192,"R",2,"R",0,"R",0,"R",0
101462, 2,"R",825,"R",194,"R",314,"R",317,"R",192,"R",2,"R",0,"R",0,"R",0
101462, 3,"R",597,"R",45,"R",302,"R",250,"R",43,"R",2,"R",0,"R",0,"R",0
101462,11,"R",228,"R",149,"R",12,"R",67,"R",149,"R",0,"R",0,"R",0,"R",0
101471, 1,"R",399,"A",,"A",,"R",399,"A",,"A",,"A",,"A",,"A",
101471, 2,"R",399,"A",,"A",,"R",399,"A",,"A",,"A",,"A",,"A",
101471, 3,"R",399,"A",,"A",,"R",399,"A",,"A",,"A",,"A",,"A",
101480, 1,"R",9238,"R",2726,"R",4854,"R",1658,"R",2570,"R",154,"R",0,"R",2,"R",0
101480, 2,"R",7747,"R",1596,"R",4596,"R",1555,"R",1521,"R",74,"R",0,"R",1,"R",0
101480, 3,"R",6776,"R",1241,"R",4482,"R",1053,"R",1173,"R",67,"R",0,"R",1,"R",0
101480,11,"R",971,"R",355,"R",114,"R",502,"R",348,"R",7,"R",0,"R",0,"R",0
101480,12,"R",1491,"R",1130,"R",258,"R",103,"R",1049,"R",80,"R",0,"R",1,"R",0
101505, 1,"R",8526,"R",6220,"R",724,"R",1582,"R",6171,"R",48,"R",1,"R",0,"R",0
101505, 2,"R",8526,"R",6220,"R",724,"R",1582,"R",6171,"R",48,"R",1,"R",0,"R",0
101505, 3,"R",6208,"R",5140,"R",643,"R",425,"R",5095,"R",44,"R",1,"R",0,"R",0
101505,11,"R",2318,"R",1080,"R",81,"R",1157,"R",1076,"R",4,"R",0,"R",0,"R",0
101514, 1,"R",8278,"R",5798,"R",656,"R",1824,"R",5708,"R",90,"Z",0,"Z",0,"R",0
101514, 2,"R",8278,"R",5798,"R",656,"R",1824,"R",5708,"R",90,"Z",0,"Z",0,"R",0
101514, 3,"R",6492,"R",4979,"R",571,"R",942,"R",4904,"R",75,"Z",0,"Z",0,"R",0
101514,11,"R",1786,"R",819,"R",85,"R",882,"R",804,"R",15,"Z",0,"Z",0,"R",0
101541, 1,"R",229,"R",47,"R",25,"R",157,"R",36,"R",11,"R",0,"R",0,"R",0
101541, 2,"R",229,"R",47,"R",25,"R",157,"R",36,"R",11,"R",0,"R",0,"R",0
101541, 3,"R",219,"R",42,"R",25,"R",152,"R",31,"R",11,"R",0,"R",0,"R",0
101541,11,"R",10,"R",5,"R",0,"R",5,"R",5,"R",0,"R",0,"R",0,"R",0
101569, 1,"R",2823,"R",2065,"R",334,"R",424,"R",2027,"R",34,"R",4,"Z",0,"R",0
101569, 2,"R",2823,"R",2065,"R",334,"R",424,"R",2027,"R",34,"R",4,"Z",0,"R",0
101569, 3,"R",2612,"R",1879,"R",331,"R",402,"R",1842,"R",33,"R",4,"Z",0,"R",0
101569,11,"R",211,"R",186,"R",3,"R",22,"R",185,"R",1,"Z",0,"Z",0,"R",0
101587, 1,"R",5734,"R",4165,"R",546,"R",1023,"R",3340,"R",809,"R",0,"R",16,"R",0
101587, 2,"R",2248,"R",928,"R",420,"R",900,"R",778,"R",144,"R",0,"R",6,"R",0
101587, 3,"R",2247,"R",927,"R",420,"R",900,"R",777,"R",144,"R",0,"R",6,"R",0
101587,11,"R",1,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0
101587,12,"R",3486,"R",3237,"R",126,"R",123,"R",2562,"R",665,"R",0,"R",10,"R",0
101602, 1,"R",1666,"R",221,"R",692,"R",753,"R",214,"R",7,"Z",0,"Z",0,"R",0
101602, 2,"R",1666,"R",221,"R",692,"R",753,"R",214,"R",7,"Z",0,"Z",0,"R",0
101602, 3,"R",1081,"R",124,"R",623,"R",334,"R",118,"R",6,"Z",0,"Z",0,"R",0
101602,11,"R",585,"R",97,"R",69,"R",419,"R",96,"R",1,"Z",0,"Z",0,"R",0
101648, 1,"R",401,"R",0,"R",102,"R",299,"A",,"A",,"A",,"A",,"A",
101648, 2,"R",401,"R",0,"R",102,"R",299,"A",,"A",,"A",,"A",,"A",
101648, 3,"R",400,"R",0,"R",102,"R",298,"A",,"A",,"A",,"A",,"A",
101648,11,"R",1,"Z",0,"R",0,"R",1,"A",,"A",,"A",,"A",,"A",
101675, 1,"R",1440,"R",71,"R",57,"R",1312,"R",62,"R",9,"R",0,"R",0,"R",0
101675, 2,"R",1440,"R",71,"R",57,"R",1312,"R",62,"R",9,"R",0,"R",0,"R",0
101675, 3,"R",1438,"R",71,"R",57,"R",1310,"R",62,"R",9,"R",0,"R",0,"R",0
101675,11,"R",2,"R",0,"R",0,"R",2,"A",,"A",,"A",,"A",,"A",
101693, 1,"R",2016,"R",250,"R",698,"R",1068,"R",216,"R",34,"R",0,"R",0,"R",0
101693, 2,"R",1750,"R",128,"R",554,"R",1068,"R",112,"R",16,"R",0,"R",0,"R",0
101693, 3,"R",1164,"R",108,"R",442,"R",614,"R",92,"R",16,"R",0,"R",0,"R",0
101693,11,"R",586,"R",20,"R",112,"R",454,"R",20,"R",0,"R",0,"R",0,"R",0
101693,12,"R",266,"R",122,"R",144,"R",0,"R",104,"R",18,"R",0,"R",0,"R",0
101709, 1,"R",2600,"R",417,"R",1929,"R",254,"R",412,"R",5,"R",0,"R",0,"R",0
101709, 2,"R",2228,"R",345,"R",1680,"R",203,"R",340,"R",5,"R",0,"R",0,"R",0
101709, 3,"R",2186,"R",315,"R",1675,"R",196,"R",310,"R",5,"R",0,"R",0,"R",0
101709,11,"R",42,"R",30,"R",5,"R",7,"R",30,"R",0,"R",0,"R",0,"R",0
101709,12,"R",372,"R",72,"R",249,"R",51,"R",72,"R",0,"R",0,"R",0,"R",0
101736, 1,"R",3360,"R",560,"R",891,"R",1909,"R",547,"R",13,"R",0,"R",0,"R",0
101736, 2,"R",3360,"R",560,"R",891,"R",1909,"R",547,"R",13,"R",0,"R",0,"R",0
101736, 3,"R",2321,"R",431,"R",827,"R",1063,"R",424,"R",7,"R",0,"R",0,"R",0
101736,11,"R",1039,"R",129,"R",64,"R",846,"R",123,"R",6,"R",0,"R",0,"R",0
101879, 1,"R",8086,"R",3081,"R",3402,"R",1603,"R",1978,"R",862,"Z",0,"R",241,"R",0
101879, 2,"R",5946,"R",1212,"R",3247,"R",1487,"R",747,"R",285,"Z",0,"R",180,"R",0
101879, 3,"R",5411,"R",816,"R",3235,"R",1360,"R",591,"R",136,"Z",0,"R",89,"R",0
101879,11,"R",535,"R",396,"R",12,"R",127,"R",156,"R",149,"Z",0,"R",91,"R",0
101879,12,"R",2140,"R",1869,"R",155,"R",116,"R",1231,"R",577,"Z",0,"R",61,"R",0
101897, 1,"R",2530,"R",1549,"R",534,"R",447,"R",1526,"R",23,"R",0,"R",0,"R",0
101897, 2,"R",2530,"R",1549,"R",534,"R",447,"R",1526,"R",23,"R",0,"R",0,"R",0
101897, 3,"R",1642,"R",1195,"R",261,"R",186,"R",1175,"R",20,"R",0,"R",0,"R",0
101897,11,"R",888,"R",354,"R",273,"R",261,"R",351,"R",3,"R",0,"R",0,"R",0
101912, 1,"R",1414,"R",107,"R",175,"R",1132,"R",39,"R",67,"R",0,"R",1,"R",0
101912, 2,"R",1339,"R",55,"R",152,"R",1132,"R",29,"R",25,"R",0,"R",1,"R",0
101912, 3,"R",1320,"R",55,"R",151,"R",1114,"R",29,"R",25,"R",0,"R",1,"R",0
101912,11,"R",19,"R",0,"R",1,"R",18,"A",,"A",,"A",,"A",,"A",
101912,12,"R",75,"R",52,"R",23,"R",0,"R",10,"R",42,"Z",0,"Z",0,"R",0
101994, 1,"R",279,"A",,"A",,"R",279,"A",,"A",,"A",,"A",,"A",
101994, 2,"R",279,"A",,"A",,"R",279,"A",,"A",,"A",,"A",,"A",
101994, 3,"R",212,"A",,"A",,"R",212,"A",,"A",,"A",,"A",,"A",
101994,11,"R",67,"A",,"A",,"R",67,"A",,"A",,"A",,"A",,"A",
102030, 1,"R",2176,"R",673,"R",738,"R",765,"R",665,"R",8,"R",0,"R",0,"R",0
102030, 2,"R",2176,"R",673,"R",738,"R",765,"R",665,"R",8,"R",0,"R",0,"R",0
102030, 3,"R",1628,"R",240,"R",736,"R",652,"R",234,"R",6,"R",0,"R",0,"R",0
102030,11,"R",548,"R",433,"R",2,"R",113,"R",431,"R",2,"R",0,"R",0,"R",0
102049, 1,"R",5729,"R",535,"R",1605,"R",3589,"R",370,"R",165,"R",0,"R",0,"R",0
102049, 2,"R",3576,"R",34,"R",965,"R",2577,"R",29,"R",5,"R",0,"R",0,"R",0
102049, 3,"R",3573,"R",34,"R",965,"R",2574,"R",29,"R",5,"R",0,"R",0,"R",0
102049,11,"R",3,"R",0,"R",0,"R",3,"A",,"A",,"A",,"A",,"A",
102049,12,"R",2153,"R",501,"R",640,"R",1012,"R",341,"R",160,"R",0,"R",0,"R",0
102067, 1,"R",3743,"R",2508,"R",769,"R",466,"R",2426,"R",79,"R",3,"R",0,"R",0
102067, 2,"R",3743,"R",2508,"R",769,"R",466,"R",2426,"R",79,"R",3,"R",0,"R",0
102067, 3,"R",3272,"R",2145,"R",746,"R",381,"R",2092,"R",51,"R",2,"R",0,"R",0
102067,11,"R",471,"R",363,"R",23,"R",85,"R",334,"R",28,"R",1,"R",0,"R",0
102076, 1,"R",2006,"R",901,"R",768,"R",337,"R",838,"R",62,"R",1,"R",0,"R",0
102076, 2,"R",2006,"R",901,"R",768,"R",337,"R",838,"R",62,"R",1,"R",0,"R",0
102076, 3,"R",1489,"R",591,"R",676,"R",222,"R",571,"R",19,"R",1,"R",0,"R",0
102076,11,"R",517,"R",310,"R",92,"R",115,"R",267,"R",43,"R",0,"R",0,"R",0
102094, 1,"R",14224,"R",4123,"R",4554,"R",5547,"R",1191,"R",2913,"R",0,"R",19,"R",0
102094, 2,"R",9050,"R",542,"R",4280,"R",4228,"R",466,"R",71,"R",0,"R",5,"R",0
102094, 3,"R",8787,"R",380,"R",4271,"R",4136,"R",310,"R",67,"R",0,"R",3,"R",0
102094,11,"R",263,"R",162,"R",9,"R",92,"R",156,"R",4,"R",0,"R",2,"R",0
102094,12,"R",5174,"R",3581,"R",274,"R",1319,"R",725,"R",2842,"R",0,"R",14,"R",0
102234, 1,"R",1191,"R",112,"R",803,"R",276,"R",76,"R",36,"R",0,"R",0,"R",0
102234, 2,"R",1061,"R",20,"R",797,"R",244,"R",15,"R",5,"R",0,"R",0,"R",0
102234, 3,"R",1058,"R",19,"R",796,"R",243,"R",15,"R",4,"R",0,"R",0,"R",0
102234,11,"R",3,"R",1,"R",1,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
102234,12,"R",130,"R",92,"R",6,"R",32,"R",61,"R",31,"R",0,"R",0,"R",0
102270, 1,"R",712,"R",134,"R",535,"R",43,"R",93,"R",38,"R",0,"R",0,"R",3
102270, 2,"R",712,"R",134,"R",535,"R",43,"R",93,"R",38,"R",0,"R",0,"R",3
102270, 3,"R",699,"R",131,"R",525,"R",43,"R",90,"R",38,"R",0,"R",0,"R",3
102270,11,"R",13,"R",3,"R",10,"R",0,"R",3,"Z",0,"Z",0,"Z",0,"R",0
102298, 1,"R",1175,"R",113,"R",968,"R",94,"R",69,"R",44,"Z",0,"Z",0,"R",0
102298, 2,"R",1161,"R",99,"R",968,"R",94,"R",57,"R",42,"Z",0,"Z",0,"R",0
102298, 3,"R",1161,"R",99,"R",968,"R",94,"R",57,"R",42,"Z",0,"Z",0,"R",0
102298,12,"R",14,"R",14,"Z",0,"R",0,"R",12,"R",2,"Z",0,"Z",0,"R",0
102313, 1,"R",1526,"R",964,"R",367,"R",195,"R",959,"R",3,"Z",0,"Z",0,"R",2
102313, 2,"R",1526,"R",964,"R",367,"R",195,"R",959,"R",3,"Z",0,"Z",0,"R",2
102313, 3,"R",1335,"R",810,"R",359,"R",166,"R",805,"R",3,"Z",0,"Z",0,"R",2
102313,11,"R",191,"R",154,"R",8,"R",29,"R",154,"Z",0,"Z",0,"Z",0,"R",0
102368, 1,"R",16497,"R",8091,"R",2172,"R",6234,"R",3877,"R",3891,"R",0,"R",317,"R",6
102368, 2,"R",12712,"R",5439,"R",1902,"R",5371,"R",2896,"R",2357,"R",0,"R",181,"R",5
102368, 3,"R",12294,"R",5356,"R",1894,"R",5044,"R",2843,"R",2328,"R",0,"R",180,"R",5
102368,11,"R",418,"R",83,"R",8,"R",327,"R",53,"R",29,"R",0,"R",1,"R",0
102368,12,"R",3785,"R",2652,"R",270,"R",863,"R",981,"R",1534,"R",0,"R",136,"R",1
102377, 1,"R",2747,"R",2,"R",0,"R",2745,"R",1,"R",1,"Z",0,"Z",0,"R",0
102377, 2,"R",2280,"A",,"A",,"R",2280,"A",,"A",,"A",,"A",,"A",
102377, 3,"R",2280,"A",,"A",,"R",2280,"A",,"A",,"A",,"A",,"A",
102377,12,"R",467,"R",2,"Z",0,"R",465,"R",1,"R",1,"Z",0,"Z",0,"R",0
102395, 1,"R",338,"R",338,"R",0,"R",0,"R",13,"R",304,"R",18,"R",3,"R",0
102395, 2,"R",137,"R",137,"R",0,"R",0,"R",4,"R",122,"R",9,"R",2,"R",0
102395, 3,"R",130,"R",130,"R",0,"R",0,"R",4,"R",115,"R",9,"R",2,"R",0
102395,11,"R",7,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0,"R",0
102395,12,"R",201,"R",201,"R",0,"R",0,"R",9,"R",182,"R",9,"R",1,"R",0
102429, 1,"R",3204,"R",1788,"R",503,"R",913,"R",1756,"R",30,"R",2,"R",0,"R",0
102429, 2,"R",3204,"R",1788,"R",503,"R",913,"R",1756,"R",30,"R",2,"R",0,"R",0
102429, 3,"R",2230,"R",1178,"R",443,"R",609,"R",1147,"R",29,"R",2,"R",0,"R",0
102429,11,"R",974,"R",610,"R",60,"R",304,"R",609,"R",1,"R",0,"R",0,"R",0
102553, 1,"R",11953,"R",9007,"R",2378,"R",568,"R",8688,"R",286,"R",9,"R",2,"R",22
102553, 2,"R",11323,"R",8510,"R",2298,"R",515,"R",8227,"R",254,"R",8,"R",1,"R",20
102553, 3,"R",8257,"R",6001,"R",2019,"R",237,"R",5782,"R",199,"R",8,"R",0,"R",12
102553,11,"R",3066,"R",2509,"R",279,"R",278,"R",2445,"R",55,"R",0,"R",1,"R",8
102553,12,"R",630,"R",497,"R",80,"R",53,"R",461,"R",32,"R",1,"R",1,"R",2
102580, 1,"R",40,"R",0,"R",0,"R",40,"A",,"A",,"A",,"A",,"A",
102580, 2,"R",40,"R",0,"R",0,"R",40,"A",,"A",,"A",,"A",,"A",
102580, 3,"R",36,"R",0,"R",0,"R",36,"A",,"A",,"A",,"A",,"A",
102580,11,"R",4,"R",0,"R",0,"R",4,"A",,"A",,"A",,"A",,"A",
102614, 1,"R",6813,"R",4305,"R",1801,"R",707,"R",3747,"R",529,"R",7,"R",8,"R",14
102614, 2,"R",5850,"R",3675,"R",1597,"R",578,"R",3219,"R",433,"R",7,"R",4,"R",12
102614, 3,"R",4259,"R",2496,"R",1507,"R",256,"R",2107,"R",371,"R",5,"R",4,"R",9
102614,11,"R",1591,"R",1179,"R",90,"R",322,"R",1112,"R",62,"R",2,"R",0,"R",3
102614,12,"R",963,"R",630,"R",204,"R",129,"R",528,"R",96,"R",0,"R",4,"R",2
102632, 1,"R",2070,"R",1351,"R",396,"R",323,"R",1242,"R",94,"R",1,"R",13,"R",1
102632, 2,"R",1805,"R",1186,"R",320,"R",299,"R",1092,"R",86,"R",0,"R",7,"R",1
102632, 3,"R",1063,"R",696,"R",276,"R",91,"R",644,"R",49,"R",0,"R",3,"R",0
102632,11,"R",742,"R",490,"R",44,"R",208,"R",448,"R",37,"R",0,"R",4,"R",1
102632,12,"R",265,"R",165,"R",76,"R",24,"R",150,"R",8,"R",1,"R",6,"R",0
102669, 1,"R",493,"R",394,"R",95,"R",4,"R",352,"R",34,"R",4,"R",4,"R",0
102669, 2,"R",312,"R",220,"R",88,"R",4,"R",201,"R",15,"R",2,"R",2,"R",0
102669, 3,"R",298,"R",206,"R",88,"R",4,"R",187,"R",15,"R",2,"R",2,"R",0
102669,11,"R",14,"R",14,"Z",0,"R",0,"R",14,"R",0,"R",0,"R",0,"R",0
102669,12,"R",181,"R",174,"R",7,"R",0,"R",151,"R",19,"R",2,"R",2,"R",0
102711, 1,"R",185,"A",,"A",,"R",185,"A",,"A",,"A",,"A",,"A",
102711, 2,"R",185,"A",,"A",,"R",185,"A",,"A",,"A",,"A",,"A",
102711, 3,"R",185,"A",,"A",,"R",185,"A",,"A",,"A",,"A",,"A",
