UNITID,EFDELEV,XEFDETOT,EFDETOT,XEFDEEXC,EFDEEXC,XEFDESOM,EFDESOM,XEFDENON,EFDENON,XEFDEEX1,EFDEEX1,XEFDEEX2,EFDEEX2,XEFDEEX3,EFDEEX3,XEFDEEX4,EFDEEX4,XEFDEEX5,EFDEEX5 
101161, 1,"R",7535,"R",805,"R",2468,"R",4262,"R",786,"R",19,"Z",0,"Z",0,"R",0
101161, 2,"R",7535,"R",805,"R",2468,"R",4262,"R",786,"R",19,"Z",0,"Z",0,"R",0
101161, 3,"R",5508,"R",716,"R",2434,"R",2358,"R",698,"R",18,"Z",0,"Z",0,"R",0
101161,11,"R",2027,"R",89,"R",34,"R",1904,"R",88,"R",1,"Z",0,"Z",0,"R",0
101189, 1,"R",3036,"R",1147,"R",510,"R",1379,"R",914,"R",232,"R",0,"R",1,"R",0
101189, 2,"R",2192,"R",648,"R",423,"R",1121,"R",553,"R",95,"R",0,"R",0,"R",0
101189, 3,"R",1928,"R",632,"R",422,"R",874,"R",539,"R",93,"R",0,"R",0,"R",0
101189,11,"R",264,"R",16,"R",1,"R",247,"R",14,"R",2,"R",0,"R",0,"R",0
101189,12,"R",844,"R",499,"R",87,"R",258,"R",361,"R",137,"R",0,"R",1,"R",0
101240, 1,"R",4599,"R",755,"R",1579,"R",2265,"R",723,"R",31,"R",1,"R",0,"R",0
101240, 2,"R",4599,"R",755,"R",1579,"R",2265,"R",723,"R",31,"R",1,"R",0,"R",0
101240, 3,"R",3968,"R",584,"R",1522,"R",1862,"R",555,"R",28,"R",1,"R",0,"R",0
101240,11,"R",631,"R",171,"R",57,"R",403,"R",168,"R",3,"R",0,"R",0,"R",0
101277, 1,"R",83,"A",,"A",,"R",83,"A",,"A",,"A",,"A",,"A",
101277, 2,"R",83,"A",,"A",,"R",83,"A",,"A",,"A",,"A",,"A",
101277, 3,"C",83,"A",,"A",,"C",83,"A",,"A",,"A",,"A",,"A",
101286, 1,"R",4478,"R",412,"R",688,"R",3378,"R",383,"R",29,"Z",0,"Z",0,"R",0
101286, 2,"R",4478,"R",412,"R",688,"R",3378,"R",383,"R",29,"Z",0,"Z",0,"R",0
101286, 3,"R",3649,"R",326,"R",639,"R",2684,"R",297,"R",29,"Z",0,"Z",0,"R",0
101286,11,"R",829,"R",86,"R",49,"R",694,"R",86,"Z",0,"Z",0,"Z",0,"R",0
101295, 1,"R",4985,"R",711,"R",1646,"R",2628,"R",697,"R",13,"R",1,"R",0,"R",0
101295, 2,"R",4985,"R",711,"R",1646,"R",2628,"R",697,"R",13,"R",1,"R",0,"R",0
101295, 3,"R",4429,"R",620,"R",1558,"R",2251,"R",608,"R",11,"R",1,"R",0,"R",0
101295,11,"R",556,"R",91,"R",88,"R",377,"R",89,"R",2,"R",0,"R",0,"R",0
101301, 1,"R",1529,"R",276,"R",372,"R",881,"R",272,"R",4,"Z",0,"Z",0,"R",0
101301, 2,"R",1529,"R",276,"R",372,"R",881,"R",272,"R",4,"Z",0,"Z",0,"R",0
101301, 3,"R",1034,"R",149,"R",350,"R",535,"R",147,"R",2,"Z",0,"Z",0,"R",0
101301,11,"R",495,"R",127,"R",22,"R",346,"R",125,"R",2,"Z",0,"Z",0,"R",0
101365, 1,"R",586,"R",227,"R",98,"R",261,"R",221,"R",6,"Z",0,"Z",0,"R",0
101365, 2,"R",571,"R",212,"R",98,"R",261,"R",207,"R",5,"Z",0,"Z",0,"R",0
101365, 3,"R",565,"R",209,"R",98,"R",258,"R",204,"R",5,"Z",0,"Z",0,"R",0
101365,11,"R",6,"R",3,"R",0,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"R",0
101365,12,"R",15,"R",15,"Z",0,"R",0,"R",14,"R",1,"Z",0,"Z",0,"R",0
101435, 1,"R",1008,"R",0,"R",49,"R",959,"A",,"A",,"A",,"A",,"A",
101435, 2,"R",1008,"R",0,"R",49,"R",959,"A",,"A",,"A",,"A",,"A",
101435, 3,"R",1007,"R",0,"R",49,"R",958,"A",,"A",,"A",,"A",,"A",
101435,11,"R",1,"R",0,"R",0,"R",1,"A",,"A",,"A",,"A",,"A",
101453, 1,"R",86,"R",55,"R",11,"R",20,"R",12,"R",41,"R",0,"R",2,"R",0
101453, 2,"R",59,"R",32,"R",8,"R",19,"R",4,"R",26,"Z",0,"R",2,"R",0
101453, 3,"R",59,"R",32,"R",8,"R",19,"R",4,"R",26,"Z",0,"R",2,"R",0
101453,12,"R",27,"R",23,"R",3,"R",1,"R",8,"R",15,"R",0,"R",0,"R",0
101462, 1,"R",789,"R",69,"R",278,"R",442,"R",68,"R",1,"R",0,"R",0,"R",0
101462, 2,"R",789,"R",69,"R",278,"R",442,"R",68,"R",1,"R",0,"R",0,"R",0
101462, 3,"R",649,"R",58,"R",266,"R",325,"R",57,"R",1,"R",0,"R",0,"R",0
101462,11,"R",140,"R",11,"R",12,"R",117,"R",11,"R",0,"R",0,"R",0,"R",0
101471, 1,"R",485,"A",,"A",,"R",485,"A",,"A",,"A",,"A",,"A",
101471, 2,"R",485,"A",,"A",,"R",485,"A",,"A",,"A",,"A",,"A",
101471, 3,"R",485,"A",,"A",,"R",485,"A",,"A",,"A",,"A",,"A",
101480, 1,"R",9021,"R",1914,"R",4415,"R",2692,"R",1798,"R",112,"R",0,"R",4,"R",0
101480, 2,"R",7749,"R",979,"R",4189,"R",2581,"R",932,"R",46,"R",0,"R",1,"R",0
101480, 3,"R",6743,"R",696,"R",4086,"R",1961,"R",649,"R",46,"R",0,"R",1,"R",0
101480,11,"R",1006,"R",283,"R",103,"R",620,"R",283,"R",0,"R",0,"R",0,"R",0
101480,12,"R",1272,"R",935,"R",226,"R",111,"R",866,"R",66,"R",0,"R",3,"R",0
101505, 1,"R",8711,"R",1401,"R",2003,"R",5307,"R",1379,"R",22,"R",0,"R",0,"R",0
101505, 2,"R",8711,"R",1401,"R",2003,"R",5307,"R",1379,"R",22,"R",0,"R",0,"R",0
101505, 3,"R",6548,"R",1147,"R",1937,"R",3464,"R",1126,"R",21,"R",0,"R",0,"R",0
101505,11,"R",2163,"R",254,"R",66,"R",1843,"R",253,"R",1,"R",0,"R",0,"R",0
101514, 1,"R",9315,"R",1933,"R",2510,"R",4872,"R",1895,"R",38,"Z",0,"Z",0,"R",0
101514, 2,"R",9315,"R",1933,"R",2510,"R",4872,"R",1895,"R",38,"Z",0,"Z",0,"R",0
101514, 3,"R",7728,"R",1560,"R",2386,"R",3782,"R",1532,"R",28,"Z",0,"Z",0,"R",0
101514,11,"R",1587,"R",373,"R",124,"R",1090,"R",363,"R",10,"Z",0,"Z",0,"R",0
101541, 1,"R",250,"R",50,"R",31,"R",169,"R",35,"R",14,"Z",0,"R",1,"R",0
101541, 2,"R",250,"R",50,"R",31,"R",169,"R",35,"R",14,"Z",0,"R",1,"R",0
101541, 3,"R",245,"R",47,"R",31,"R",167,"R",34,"R",12,"Z",0,"R",1,"R",0
101541,11,"R",5,"R",3,"Z",0,"R",2,"R",1,"R",2,"Z",0,"Z",0,"R",0
101569, 1,"R",3375,"R",257,"R",642,"R",2476,"R",257,"Z",0,"Z",0,"Z",0,"R",0
101569, 2,"R",3375,"R",257,"R",642,"R",2476,"R",257,"Z",0,"Z",0,"Z",0,"R",0
101569, 3,"R",3047,"R",167,"R",605,"R",2275,"R",167,"Z",0,"Z",0,"Z",0,"R",0
101569,11,"R",328,"R",90,"R",37,"R",201,"R",90,"Z",0,"Z",0,"Z",0,"R",0
101587, 1,"R",5653,"R",4018,"R",321,"R",1314,"R",3251,"R",760,"Z",0,"R",7,"R",0
101587, 2,"R",2239,"R",718,"R",272,"R",1249,"R",580,"R",135,"Z",0,"R",3,"R",0
101587, 3,"R",2235,"R",715,"R",272,"R",1248,"R",577,"R",135,"Z",0,"R",3,"R",0
101587,11,"R",4,"R",3,"Z",0,"R",1,"R",3,"Z",0,"Z",0,"Z",0,"R",0
101587,12,"R",3414,"R",3300,"R",49,"R",65,"R",2671,"R",625,"Z",0,"R",4,"R",0
101602, 1,"R",1767,"R",174,"R",664,"R",929,"R",172,"R",2,"R",0,"R",0,"R",0
101602, 2,"R",1767,"R",174,"R",664,"R",929,"R",172,"R",2,"R",0,"R",0,"R",0
101602, 3,"R",1204,"R",79,"R",601,"R",524,"R",77,"R",2,"R",0,"R",0,"R",0
101602,11,"R",563,"R",95,"R",63,"R",405,"R",95,"R",0,"R",0,"R",0,"R",0
101648, 1,"R",409,"A",,"A",,"R",409,"A",,"A",,"A",,"A",,"A",
101648, 2,"R",409,"A",,"A",,"R",409,"A",,"A",,"A",,"A",,"A",
101648, 3,"R",406,"A",,"A",,"R",406,"A",,"A",,"A",,"A",,"A",
101648,11,"R",3,"A",,"A",,"R",3,"A",,"A",,"A",,"A",,"A",
101675, 1,"R",1456,"R",41,"R",31,"R",1384,"R",34,"R",7,"R",0,"R",0,"R",0
101675, 2,"R",1456,"R",41,"R",31,"R",1384,"R",34,"R",7,"R",0,"R",0,"R",0
101675, 3,"R",1452,"R",41,"R",31,"R",1380,"R",34,"R",7,"R",0,"R",0,"R",0
101675,11,"R",4,"R",0,"R",0,"R",4,"A",,"A",,"A",,"A",,"A",
101693, 1,"R",1989,"R",195,"R",439,"R",1355,"R",164,"R",31,"R",0,"R",0,"R",0
101693, 2,"R",1769,"R",132,"R",322,"R",1315,"R",122,"R",10,"R",0,"R",0,"R",0
101693, 3,"R",1192,"R",132,"R",320,"R",740,"R",122,"R",10,"R",0,"R",0,"R",0
101693,11,"R",577,"R",0,"R",2,"R",575,"A",,"A",,"A",,"A",,"A",
101693,12,"R",220,"R",63,"R",117,"R",40,"R",42,"R",21,"Z",0,"Z",0,"R",0
101709, 1,"R",2553,"R",21,"R",585,"R",1947,"R",21,"Z",0,"Z",0,"Z",0,"R",0
101709, 2,"R",2236,"R",0,"R",468,"R",1768,"A",,"A",,"A",,"A",,"A",
101709, 3,"R",2200,"R",0,"R",462,"R",1738,"A",,"A",,"A",,"A",,"A",
101709,11,"R",36,"R",0,"R",6,"R",30,"A",,"A",,"A",,"A",,"A",
101709,12,"R",317,"R",21,"R",117,"R",179,"R",21,"Z",0,"Z",0,"Z",0,"R",0
101736, 1,"R",3512,"R",346,"R",916,"R",2250,"R",337,"R",9,"R",0,"R",0,"R",0
101736, 2,"R",3512,"R",346,"R",916,"R",2250,"R",337,"R",9,"R",0,"R",0,"R",0
101736, 3,"R",2537,"R",212,"R",857,"R",1468,"R",207,"R",5,"R",0,"R",0,"R",0
101736,11,"R",975,"R",134,"R",59,"R",782,"R",130,"R",4,"R",0,"R",0,"R",0
101879, 1,"R",7702,"R",2031,"R",3037,"R",2634,"R",1243,"R",672,"R",9,"R",107,"R",0
101879, 2,"R",6050,"R",700,"R",2901,"R",2449,"R",382,"R",229,"R",3,"R",86,"R",0
101879, 3,"R",5513,"R",396,"R",2894,"R",2223,"R",314,"R",82,"Z",0,"Z",0,"R",0
101879,11,"R",537,"R",304,"R",7,"R",226,"R",68,"R",147,"R",3,"R",86,"R",0
101879,12,"R",1652,"R",1331,"R",136,"R",185,"R",861,"R",443,"R",6,"R",21,"R",0
101897, 1,"R",2981,"R",558,"R",1260,"R",1163,"R",551,"R",7,"R",0,"R",0,"R",0
101897, 2,"R",2981,"R",558,"R",1260,"R",1163,"R",551,"R",7,"R",0,"R",0,"R",0
101897, 3,"R",1975,"R",285,"R",962,"R",728,"R",279,"R",6,"R",0,"R",0,"R",0
101897,11,"R",1006,"R",273,"R",298,"R",435,"R",272,"R",1,"R",0,"R",0,"R",0
101912, 1,"R",1526,"R",123,"R",128,"R",1275,"R",54,"R",69,"R",0,"R",0,"R",0
101912, 2,"R",1461,"R",84,"R",125,"R",1252,"R",42,"R",42,"R",0,"R",0,"R",0
101912, 3,"R",1442,"R",83,"R",121,"R",1238,"R",41,"R",42,"R",0,"R",0,"R",0
101912,11,"R",19,"R",1,"R",4,"R",14,"R",1,"R",0,"R",0,"R",0,"R",0
101912,12,"R",65,"R",39,"R",3,"R",23,"R",12,"R",27,"R",0,"R",0,"R",0
101994, 1,"R",489,"A",,"A",,"R",489,"A",,"A",,"A",,"A",,"A",
101994, 2,"R",489,"A",,"A",,"R",489,"A",,"A",,"A",,"A",,"A",
101994, 3,"R",327,"A",,"A",,"R",327,"A",,"A",,"A",,"A",,"A",
101994,11,"R",162,"A",,"A",,"R",162,"A",,"A",,"A",,"A",,"A",
102030, 1,"R",2846,"R",47,"R",494,"R",2305,"R",44,"R",3,"R",0,"R",0,"R",0
102030, 2,"R",2846,"R",47,"R",494,"R",2305,"R",44,"R",3,"R",0,"R",0,"R",0
102030, 3,"R",2306,"R",45,"R",493,"R",1768,"R",43,"R",2,"R",0,"R",0,"R",0
102030,11,"R",540,"R",2,"R",1,"R",537,"R",1,"R",1,"R",0,"R",0,"R",0
102049, 1,"R",5692,"R",588,"R",1138,"R",3966,"R",427,"R",161,"R",0,"R",0,"R",0
102049, 2,"R",3591,"R",31,"R",642,"R",2918,"R",27,"R",4,"R",0,"R",0,"R",0
102049, 3,"R",3585,"R",31,"R",640,"R",2914,"R",27,"R",4,"R",0,"R",0,"R",0
102049,11,"R",6,"R",0,"R",2,"R",4,"A",,"A",,"A",,"A",,"A",
102049,12,"R",2101,"R",557,"R",496,"R",1048,"R",400,"R",157,"R",0,"R",0,"R",0
102058, 1,"R",323,"R",0,"R",0,"R",323,"A",,"A",,"A",,"A",,"A",
102058, 2,"R",310,"R",0,"R",0,"R",310,"A",,"A",,"A",,"A",,"A",
102058, 3,"R",310,"R",0,"R",0,"R",310,"A",,"A",,"A",,"A",,"A",
102058,12,"R",13,"A",,"A",,"R",13,"A",,"A",,"A",,"A",,"A",
102067, 1,"R",4201,"R",651,"R",1194,"R",2356,"R",608,"R",42,"R",1,"R",0,"R",0
102067, 2,"R",4201,"R",651,"R",1194,"R",2356,"R",608,"R",42,"R",1,"R",0,"R",0
102067, 3,"R",3715,"R",425,"R",1148,"R",2142,"R",405,"R",20,"R",0,"R",0,"R",0
102067,11,"R",486,"R",226,"R",46,"R",214,"R",203,"R",22,"R",1,"R",0,"R",0
102076, 1,"R",2237,"R",787,"R",975,"R",475,"R",745,"R",42,"R",0,"R",0,"R",0
102076, 2,"R",2237,"R",787,"R",975,"R",475,"R",745,"R",42,"R",0,"R",0,"R",0
102076, 3,"R",1745,"R",478,"R",913,"R",354,"R",469,"R",9,"R",0,"R",0,"R",0
102076,11,"R",492,"R",309,"R",62,"R",121,"R",276,"R",33,"R",0,"R",0,"R",0
102094, 1,"R",14397,"R",3533,"R",3548,"R",7316,"R",819,"R",2704,"R",0,"R",10,"R",0
102094, 2,"R",9601,"R",277,"R",3361,"R",5963,"R",208,"R",69,"R",0,"R",0,"R",0
102094, 3,"R",9380,"R",266,"R",3357,"R",5757,"R",199,"R",67,"R",0,"R",0,"R",0
102094,11,"R",221,"R",11,"R",4,"R",206,"R",9,"R",2,"R",0,"R",0,"R",0
102094,12,"R",4796,"R",3256,"R",187,"R",1353,"R",611,"R",2635,"R",0,"R",10,"R",0
102234, 1,"R",1290,"R",79,"R",190,"R",1021,"R",59,"R",19,"R",0,"R",1,"R",0
102234, 2,"R",1160,"R",2,"R",179,"R",979,"R",2,"R",0,"R",0,"R",0,"R",0
102234, 3,"R",1156,"R",2,"R",179,"R",975,"R",2,"R",0,"R",0,"R",0,"R",0
102234,11,"R",4,"R",0,"R",0,"R",4,"A",,"A",,"A",,"A",,"A",
102234,12,"R",130,"R",77,"R",11,"R",42,"R",57,"R",19,"R",0,"R",1,"R",0
102270, 1,"R",861,"R",78,"R",482,"R",301,"R",57,"R",21,"R",0,"R",0,"R",0
102270, 2,"R",861,"R",78,"R",482,"R",301,"R",57,"R",21,"R",0,"R",0,"R",0
102270, 3,"R",830,"R",72,"R",477,"R",281,"R",51,"R",21,"R",0,"R",0,"R",0
102270,11,"R",31,"R",6,"R",5,"R",20,"R",6,"R",0,"R",0,"R",0,"R",0
102298, 1,"R",1239,"R",100,"R",1078,"R",61,"R",82,"R",18,"R",0,"Z",0,"R",0
102298, 2,"R",1230,"R",91,"R",1078,"R",61,"R",74,"R",17,"R",0,"Z",0,"R",0
102298, 3,"R",1169,"R",91,"R",1078,"R",0,"R",74,"R",17,"R",0,"Z",0,"R",0
102298,11,"R",61,"R",0,"R",0,"R",61,"A",,"A",,"A",,"A",,"A",
102298,12,"R",9,"R",9,"R",0,"R",0,"R",8,"R",1,"Z",0,"Z",0,"R",0
102313, 1,"R",2042,"R",71,"R",541,"R",1430,"R",71,"Z",0,"Z",0,"Z",0,"R",0
102313, 2,"R",2042,"R",71,"R",541,"R",1430,"R",71,"Z",0,"Z",0,"Z",0,"R",0
102313, 3,"R",1741,"R",58,"R",531,"R",1152,"R",58,"Z",0,"Z",0,"Z",0,"R",0
102313,11,"R",301,"R",13,"R",10,"R",278,"R",13,"Z",0,"Z",0,"Z",0,"R",0
102368, 1,"R",16436,"R",6721,"R",2521,"R",7194,"R",3054,"R",3457,"R",0,"R",208,"R",2
102368, 2,"R",12995,"R",4633,"R",2232,"R",6130,"R",2299,"R",2232,"R",0,"R",101,"R",1
102368, 3,"R",12595,"R",4545,"R",2220,"R",5830,"R",2250,"R",2194,"R",0,"R",100,"R",1
102368,11,"R",400,"R",88,"R",12,"R",300,"R",49,"R",38,"R",0,"R",1,"R",0
102368,12,"R",3441,"R",2088,"R",289,"R",1064,"R",755,"R",1225,"R",0,"R",107,"R",1
102377, 1,"R",2876,"R",0,"R",0,"R",2876,"A",,"A",,"A",,"A",,"A",
102377, 2,"R",2394,"A",,"A",,"R",2394,"A",,"A",,"A",,"A",,"A",
102377, 3,"R",2394,"A",,"A",,"R",2394,"A",,"A",,"A",,"A",,"A",
102377,12,"R",482,"Z",0,"R",0,"R",482,"A",,"A",,"A",,"A",,"A",
102395, 1,"R",499,"R",499,"R",0,"R",0,"R",15,"R",480,"R",0,"R",4,"R",0
102395, 2,"R",232,"R",232,"R",0,"R",0,"R",3,"R",226,"R",0,"R",3,"R",0
102395, 3,"R",211,"R",211,"R",0,"R",0,"R",2,"R",206,"R",0,"R",3,"R",0
102395,11,"R",21,"R",21,"R",0,"R",0,"R",1,"R",20,"R",0,"R",0,"R",0
102395,12,"R",267,"R",267,"R",0,"R",0,"R",12,"R",254,"R",0,"R",1,"R",0
102429, 1,"R",3787,"R",368,"R",704,"R",2715,"R",351,"R",17,"R",0,"R",0,"R",0
102429, 2,"R",3787,"R",368,"R",704,"R",2715,"R",351,"R",17,"R",0,"R",0,"R",0
102429, 3,"R",2695,"R",310,"R",695,"R",1690,"R",296,"R",14,"R",0,"R",0,"R",0
102429,11,"R",1092,"R",58,"R",9,"R",1025,"R",55,"R",3,"R",0,"R",0,"R",0
102553, 1,"R",12766,"R",2776,"R",4474,"R",5516,"R",2643,"R",125,"R",3,"R",3,"R",2
102553, 2,"R",12103,"R",2401,"R",4398,"R",5304,"R",2293,"R",105,"R",2,"R",1,"R",0
102553, 3,"R",9257,"R",1598,"R",4094,"R",3565,"R",1521,"R",75,"R",2,"R",0,"R",0
102553,11,"R",2846,"R",803,"R",304,"R",1739,"R",772,"R",30,"R",0,"R",1,"R",0
102553,12,"R",663,"R",375,"R",76,"R",212,"R",350,"R",20,"R",1,"R",2,"R",2
102580, 1,"R",40,"R",0,"R",1,"R",39,"A",,"A",,"A",,"A",,"A",
102580, 2,"R",40,"R",0,"R",1,"R",39,"A",,"A",,"A",,"A",,"A",
102580, 3,"R",30,"R",0,"R",1,"R",29,"A",,"A",,"A",,"A",,"A",
102580,11,"R",10,"R",0,"R",0,"R",10,"A",,"A",,"A",,"A",,"A",
102614, 1,"R",7179,"R",2948,"R",1919,"R",2312,"R",2558,"R",367,"R",3,"R",7,"R",13
102614, 2,"R",6206,"R",2350,"R",1691,"R",2165,"R",2045,"R",292,"R",3,"R",4,"R",6
102614, 3,"R",4410,"R",1401,"R",1595,"R",1414,"R",1131,"R",263,"R",3,"R",2,"R",2
102614,11,"R",1796,"R",949,"R",96,"R",751,"R",914,"R",29,"R",0,"R",2,"R",4
102614,12,"R",973,"R",598,"R",228,"R",147,"R",513,"R",75,"R",0,"R",3,"R",7
102632, 1,"R",2150,"R",1055,"R",368,"R",727,"R",987,"R",58,"R",1,"R",9,"R",0
102632, 2,"R",1886,"R",853,"R",325,"R",708,"R",797,"R",53,"R",0,"R",3,"R",0
102632, 3,"R",1156,"R",534,"R",277,"R",345,"R",488,"R",43,"R",0,"R",3,"R",0
102632,11,"R",730,"R",319,"R",48,"R",363,"R",309,"R",10,"R",0,"R",0,"R",0
102632,12,"R",264,"R",202,"R",43,"R",19,"R",190,"R",5,"R",1,"R",6,"R",0
102669, 1,"R",529,"R",67,"R",107,"R",355,"R",60,"R",5,"Z",0,"Z",0,"R",2
102669, 2,"R",337,"R",63,"R",106,"R",168,"R",57,"R",4,"Z",0,"Z",0,"R",2
